sentence	label
extensive protest	0
deterioration	0
humane	1
be smooth either	0
fairly	1
constructive and cooperative ties	1
criticism	0
retaliated	0
the trip of a lifetime	1
stressed	0
frozen out of the aftermath	0
not a price worth paying	0
more often than not	0
but to understand	1
would like	1
ardent desire	1
pinned the tag	0
provocation	0
just have to bash	0
remarks branding	0
unbearable burden	0
ill - disciplined	0
worried	0
affecting their medical , economic , educational , and social life	0
more dangerous enemies at home than elsewhere	0
absence of democracy	0
endorsing	1
axis of evil	0
as have	0
was disappointed	0
would have been in jeopardy if	0
reaffirmed cooperation	1
do not proceed to condemn them	0
economic contagion	0
willing	1
which is the equivalent of respect for democracy	1
one of the poorest	0
from british lords down to humble skinheads	0
the complaint	0
favours	1
promotion of world security , improvement of economic conditions , defusing regional and global crises and conflicts , checking unleashed competition for rearmament , reduction of the gap between the mainstream and peripheral countries	1
accused	0
victory of justice and freedom	1
insisted	0
oversight	0
are bent on destroying	0
vast	1
is sure	0
provocations	0
expressed the same apprehension	0
dictated to	0
face justice	1
hoped	1
denied	0
hopes	1
complaints of	0
whether the american society is not reverting to the 1960s	0
introduce the rioters to their 72 black - eyed virgins	0
has struck friendships	1
urges caution	1
are wondering	0
ballot rigging	0
long been denied	0
are with	1
absurd	0
the warnings	0
joining the west in criticizing	0
smooth - flowing	1
respect	1
an air of indignation	0
could undermine	0
how accustomed they are to trickery	0
free fall	0
honorable	1
breaking their limbs	0
intended	0
act of betrayal against mankind	0
it could devalue and spark inflation	0
high distress	0
urge to underline	1
show of support	1
paint a grim picture	0
are especially critical	0
rogue states	0
the familiar psychodrama	0
unfair	0
have denied	0
a victory for democracy	1
uplift	1
imposing	0
can`t be a minority if there is no nation	0
was grateful	1
fair	0
puts off any	0
gross misstatement	0
labelling	0
to maintain calm	1
seriously violated	0
two forms of terrorism fuel each other	0
protest	0
violated	0
embraces	1
strictly abide	1
promises are cheap	0
islamabad is pretending they do not exist	0
be happy	1
despite israel's provocations	0
a number of excellent	1
to imagine	1
won the support	1
glib	0
dictatorial	0
being harmed	0
recognition	1
not acceptable	0
has likened	0
evil empire	0
is n't exactly clear	0
enemies rely upon surprise and deception	0
blame for this fruitless effort	0
do n't bother	0
restraint	1
we will bury	0
comforting sense of personal and national vindication	1
not regular patients	0
evil in politics	0
promised	1
however	0
only	0
such boasts	0
nothing more than an embellishment	0
was swift to denounce	0
have a sense that they have been cheated	0
this is really an unwise idea	0
no tears for tobin , but some for al - qaeda	0
not based on fears	1
even outbade	0
just the way the prisoners like it back home	0
anti - israeli decisions	0
had no sooner warmed the coveted seat	0
to the contrary	1
what is left of the army's reputation	0
declared	1
requested	1
not too bad either	1
favor	1
see	0
ends up causing damage	0
that limbo	0
if not the perpetrator of the sabra and shatila massacres	0
derived nothing but encouragement	0
question	0
human rights violations	0
renunciation of its mentality of domination and expansion , which have caused calamities and catastrophes in the past five decades	0
humanely	1
excited	1
observers	0
unlawful	0
are scared	0
courageous stand	1
badly shaking ( their ) faith in	0
unfounded charges	0
shows solidarity with the west	1
able	1
anti - chavez protest	0
agreement or understanding	1
a vassal state	0
abandoned	0
even in the midst of tragedy , specially in the midst of tragedy , god is there	1
suffer from unfair us policies	0
loyal	1
a window to the century	1
avoid the need for it	0
leak over the frontiers	0
a lot better than they are	0
be willing	1
to win	1
bitter experience	0
expressed concern	0
sharply criticized	0
every possible effort	1
emphatically condemned	0
deals a stinging slap on the face	0
the most magnificent	1
us imperialist war maniacs	0
instead stay at the ritz - carlton	0
dismissed	0
saw	0
validates	1
support of	1
was unable to explain	0
to win	1
sympathy	0
for the most part	0
mistreatment	0
blow to	1
a relief to	1
deepening economic crisis	0
fearing	0
thanks to the people of zimbabwe	1
considerable respect	1
much fairer	1
will devote themselves	1
ambitious	1
dissatisfaction	0
express concerns	0
murderous hatred	0
allegations of	0
as a lesson to others	0
pre - eminently a nation of laws	1
rejected	0
excesses	0
unprecedented	0
most importantly constructive and positive	1
the gitmo gandhis	0
self - destructive	0
hopes	1
would be reluctant	0
a true muslim fighter	1
perennially divisive issue of taiwan	0
too is seriously damaged	0
reiterated his call for	1
emptiness	0
the leap into the void	0
was worried	0
not in any way contrary	1
support	1
hindered	0
should	1
legal protection and backing	0
fierce competition	0
israeli aggressors	0
how could anybody	0
they could be held responsible	0
rejects	0
refused to allow	0
may not receive a fair trial	0
neutralize	1
worried	0
supported	1
more ineffective	0
promised	1
frightening voters	0
expressed active support	1
will not be a game without risks	0
we have nothing to hide	1
trying to provoke protests	0
wisdom and creativity	1
threat	0
towers over afghanistan	1
will fight	0
broad political consensus	1
had no respect	0
expressed some understanding	1
stipulated	0
denied	0
more than cancelled out	0
usurping , occupying , aggressive , and racist entity	0
caution	1
history of crimes against humanity	0
has had good reasons	1
desperately needs	0
excessive use of force	0
has warned	0
was meant to punish	0
has no chance of living and developing peacefully	0
warmongering	0
surge	0
demonstrable progress	1
suppress fury	1
is but a signboard used by the united states	0
sanctity of	1
best piece	1
has been on edge	0
totally unrealistic budget was prepared	0
with respect to the principles of democracy and freedom	1
is pleased	1
has repeatedly assured	1
the objections	0
injustice suffered	0
a correct solution	1
are also against	0
acquires special relevance this year	1
frustrated	0
appreciates	1
steel cages	0
have shown reluctance	0
asked	1
continue to spew out vicious remarks	0
too	0
axis of evil	0
critical	0
has denied	0
vague	0
friends	1
but	0
increase the palestinians' suffering and encourage the israeli right - wing stands	0
according	0
extremely easy	0
dire possible consequences	0
oppose	0
speech of moral strength	1
the interests	1
terrorists	0
manipulation	0
anti - bush hot winds	0
claimed	0
give us nothing	0
hope	1
suffers	0
a chorus of euro - whiners	0
accusing	0
want	1
with a hope	1
must stop war	0
think	0
not look very good	0
reducing their margin of security	0
support	1
because he is not part of the non - wasp humanity	0
just not possible	0
taking the stand supporting	1
decisions not to accept	0
refrains from mentioning	0
took to the streets around the country in a pot - banging demonstration	0
complete disregard for the plight of the palestinians despite timid warnings to israel	0
expresses its discontent	0
trampled over	0
completely closed the door	0
give them rights	1
lent credibility	1
can not last	1
legitimate	1
hypocrisy	0
interfered	0
failed to provide any evidence	0
has struck innocent women and children and defenseless civilians	0
object	0
illegitimate	0
preposterous	0
severing all ties with the zionist enemy	0
suspend	0
does not follow	0
significant	0
harmful	0
to support	1
to send a memorandum of protest	0
certain circles	0
slams	0
disguises	0
admitted	0
simply a blatant act of the world's worst rogue state to do someone harm	0
is not amused	0
threatening	0
is in shellshock	0
these fighters in rags , haggard , who were the survivors of weeks of bombing	0
could , however , not be openly described as free and fair	0
agreed the adoption of a decision for approval	1
most vicious war maniac	0
just wanted	1
the status of golden boy	0
are calling for	1
evade its responsibility	0
remained poor	0
interference	0
have its way with	0
ever addicted to conspiracy theories	0
did not stop	1
crack down	0
has been protested	0
this level of hysteria	0
took another swipe	0
desire for revenge	0
to stem the roots of terrorism	1
axis of evil dogma	0
brazen distortion	0
are upset	0
not free and fair	0
stop the circus	0
will work non - stop	1
fear	0
rhetorical petards hurled	0
far less than	0
cycle	0
x - ray prison camp	0
claimed	0
disapprove	0
threatens	0
reportedly	0
very rash	0
the support of	1
credible	1
bloated budget	0
it must be regarded as an unambiguous message by the international community that the rule of democracy will be upheld in every part of the world	1
pleased	1
it will not be a coup so long as the united states thinks it is not	0
very obviously	0
expansionist	0
in face of the economic and government paralysis	0
double standard policy	0
are , without exception , very favorable	1
good list	1
rig	0
constructive and cooperative relationship	1
claims to advocate	1
denied its citizens their legitimate rights	0
were opposed	0
the ford falcon syndrome	0
claims to advocate	1
appears to have opted for solidarity in support of	1
infringes	0
dire effects	0
very warm	1
respect	1
make a protest	0
trust	1
interference	0
exaggerated	0
fairly good prospects	1
a promotion of us values to china	1
grim and complicated	0
great	1
have to keep them happy and healthy	0
already	0
number one country	0
putting his life in danger	0
should welcome the fact	1
should act carefully	1
rapprochement	0
inhuman	0
ease	1
complete unwillingness to raise	0
a oneness	1
spells serious trouble	0
no master of eloquence	0
well - organized participation	1
hope	0
serious	0
invited	1
having success	1
charge	0
arrogantly , humiliatingly , aggressively and in an interfering way	0
definitely not blessings	0
poor	0
whether it follows us baton	0
constantly aggravating	0
disregarding	0
criminal administrations	0
legitimate	1
imperialists	0
calm	1
rescue	1
if arafat fails to fulfill them	0
quite valid	1
rigged	0
by force if necessary	0
have criticized	0
rejection in response	0
the greatest evil	0
has been reluctant	0
should take advantage of	1
appeal	1
welcomed	1
claim	0
liquidation	0
are to blame	0
too prone	0
realize their national aspirations	1
strong support expressed	1
supports it with words and deeds	1
openly denounce	0
will accept	1
the absolute right in all cases	1
taken up the reins of power	0
forgot all principles and role in defending justice , and international legitimacy	0
audible laughter from	0
conspiring	0
tropical	1
attacking	0
sought to project itself	1
legal cover	0
have written a page of dignity and honor	1
right and proper	1
fear	0
killers	0
was offended	0
major	1
has been unscathed by scandals	1
gaffe	0
not viable	0
accused	0
reticence	0
declaration of war	0
lost time and credibility on a failed bet	0
seeking freedom	1
were striking	0
threat being spread	0
are so hated	0
violation	0
to call on	1
do not recognize	0
personal safety to be ensured	1
turn it again into an irritant	0
closer to hypocrisy than to murderous hatred	0
found itself literally in the plight of a punching bag	0
imposed on him	0
appropriateness of antagonizing	0
legal or illegal	0
pretext	0
the importance	1
gross violations	0
the outrage	0
ridicule	0
had issued a warning	0
wayward	0
contrary to all reason	0
not reproachable	1
violates	0
as if it was a greek cypriot republic	0
big brother	0
supporting	1
much more than what one could have expected	0
dangerous	0
loudly celebrating	1
condemned	0
more interested	1
to bow and accept the mayor's , israel's , demands	1
tremendous amount of progress	1
is accused	0
threatened	0
criticism	0
enemy	0
pays no attention	0
has succeeded	1
condemned	0
victory	1
no way	0
persecuting	0
sincerity	1
more serious	0
strictly abide	1
an implacable force	0
fevered criticism	0
stressing	1
chief opponent of	0
useless sophistry	0
so - called values of democracy and human rights	0
severely reduces	0
sustainable advocacy	1
outside the law	0
rejecting the idea	0
threaten our society	0
double standards	0
is calling for	1
should not be afraid of persecution	1
safeguarding	1
murderous thugs	0
if there are problems	0
categorized	0
extremely easy	0
feel disturbed	0
had accepted	1
the concerns voiced	0
humane , legal , and proper	1
suspect	0
arrogance of power	0
to recognise	1
evil	0
so overshadowed by the secretary's rock star aura	0
took tolls of women and children	0
suspected	0
jeopardizing	0
be completely satisfied	1
nobody is happy	0
forceful means	0
get our american colleagues to live up to the obligation	0
generally benefit	1
is not a good deal	0
rejected	0
do n't mean that's so	0
approve	1
bad	0
insist	1
such a report	0
communicative compulsions of dancing to the tunes of evocative sound bytes	0
villains	0
support	1
perhaps chaos	0
gagged	0
badly	0
disastrous consequences	0
infringement	0
see the world in terms of good and evil states	0
because of the misguided	0
feel	0
be settled within the un framework	0
devastating	0
his axis of evil remark	0
about cold - blood accomplices to murder , because that is what these al - qa'ida disciples at guantanamo bay are	0
to resist	0
not allowed to move freely	0
acting out of self interest	0
chose	1
popular support	1
subsequently denied	0
testimony of the confidence and high esteem	1
moments of sheer exhilaration	1
sadly	0
more tolerable than before	1
to please	1
nevertheless	0
has expressed the wish	1
the wish of	1
demonstrated little respect for basic human rights	0
obvious domestic difficulties	0
peaceful	1
ploy	0
suspected	0
wants	1
wish to express our solidarity	1
called on	1
in no way	0
remarkable	1
looks	0
mistake	0
breeds insecurity	0
is inclined	1
protests	0
pledged	1
confidence	1
summits , '	0
the wrath of	0
obvious concern	0
plotting	0
am sure	1
sobriety	1
the problem , he went on , is	0
would want	1
impinge	0
continuing	0
will have less room to roam	0
regained	0
in argentina's defense	1
will	1
promote	1
spirit of cooperation and understanding	1
rejects	0
he should receive a vote of confidence	1
refused	0
launched a stinging attack	0
should work	1
however we move forward into the future	1
complete with walls and razor wire	0
suspicions	0
according to americans , this sort of humanity does not qualify for any of the laws	0
echoed	0
none of the whistle - blowers seems to give a damn	0
are nonetheless concerned	0
to humiliate	0
compares poorly	0
is interested	1
all the global bellyaching	0
boasted	1
have no right	0
see reason	1
rigged the poll in favor of	0
alleged	0
americans are good ,	0
stars and stripes	0
does not look very good	0
would contribute	1
nothing that threatened the integrity	1
supports	1
has held the high goal	1
harm is not limited to the incident itself	0
accused	0
crush us at all costs	0
kennels	0
chavez was right	1
urged	1
is suspected	0
has already warned	0
should take every single step carefully	1
among the countries that have pledged	1
just and legitimate	1
manipulation	0
put into power their puppets	0
thinking	0
peaceful unification	1
with grim determination	0
the interests of	1
one of the most popular	1
condemned	0
chanting	0
ridiculing	0
protested against	0
support	1
too high	0
like the case of that pot who called the kettle black	0
does not want	0
particularly malaysia , is succeeding	1
contradiction between the enemy and itself	0
could have expected	1
total disregard	0
claims	0
can not solve	0
it is not clear	0
will seek to support	1
flawed	0
allah knows what	0
could not be said	0
has raised fears	0
apartheid	0
expressed goodwill	1
defiant	0
accusations	0
in whose chests the fire of anger is blazing	0
keepers	0
growing tendency to act first and consult later	0
prodded	0
is supposed to guarantee	0
at best	0
praised	1
have pressed	1
suffered persecution	0
just cages	0
big secret	0
falls far short	0
would lay the firm foundations	1
to put it mildly	0
ridiculously few	0
has put himself into	0
flawed	0
he must think he can defy gravity	0
alienated	0
thanks to increased public awareness and access to information	1
have issued ultimatums	0
rally	0
outcry	0
invited	1
disregarding	0
will make an important contribution	1
reflect the firm resolve	1
suppression of palestinians	0
pledged	1
brutalizing	0
have their human rights ruthlessly trampled upon	0
access of evil	0
invitation	1
has refused	0
the world's most dangerous regimes	0
peaceful settlement	1
support	1
backed	1
his goal	1
in protest	0
too much blood was shed and much suffering endured	0
have called for	1
discourage	0
which stood in the way of honest negotiations	0
human rights violations	0
denounced and attacked	0
abusive language	0
unrealistic	0
refusing	0
blindly	0
charges of	0
fend off	0
optimistic and hopeful	1
launched a broad assault	0
have expressed dissatisfaction - but not surprise	0
are going to great lengths to talk about	1
proclaimed	0
rightly considers	1
swiftly countermanded by	0
pleased	1
cooperate	1
radicalized	0
hope	1
rip - off	0
imagine	1
call	1
something sometimes go wrong	0
open to widespread abuse	0
clear self - restraint and abidance	1
so - called	0
even worse	0
to be used as a bargaining chip	0
hopes that were raised	1
axis of evil	0
congratulate	1
want more money for themselves ,	0
became concerned	0
a human virtue	1
to destroy our traditional and glorious armed forces	0
hostile international attention	0
totally lack planning and administrative control	0
the deeper truth	1
oppose	0
principles of justice	1
unlawful combatants	0
o'keefe jumps with both feet into this fiscal morass	0
is brazen	0
has vowed	1
such an attitude	0
understanding and support	1
is charged	0
a massacre	0
was boycotted	0
to support	1
boasts	1
triumphantly returned to power at the request of his own people	1
convey the message of peace	1
the black hole of mazar - isharif	0
seriously flawed	0
despots around the world will know how to exploit	0
will be quite difficult	1
on the verge of a major breakdown	0
made a mistake in not saying no	0
sensible	1
protest	0
fears and concern	0
are worried	0
purely	0
want	1
intervention of domestic affairs	0
to fulfill this promise	1
concerns	0
making it easier to stuff ballot boxes	0
the demonstration	0
deeper the international crisis , the better	0
you frustrate as many voters as you can	0
struggling to merely distance themselves	0
was substantial concern	0
must not use double standards	0
the axis of evil remark	0
right	1
had expressed optimism	1
made the request	1
change to disappointment	0
particularly great	0
admit	0
threats	0
competent	1
chapter of international terror .	0
never	0
new , better - run	1
sad	0
total submission	0
as evil	0
defiant stance	0
solitary road	0
opposes	0
why should	0
pleasing it is to my own ears	1
hopefully	1
rigged	0
breeding terrorism	0
his less illustrious colleagues	0
going to crush my nuts	0
shared responsibility for the massacres	0
no more than	0
is becoming more complicated	0
the twin towers of new york may not have collapsed	1
testimony of	1
to further encourage	0
condemn	0
is taking the risk	0
anti - us sentiment	0
power at all costs	0
hoped to further strengthen	1
does not help dispel the suspicions	0
israel be harshly condemned	0
no matter how long sharon humiliates arab dignity	0
seem to think	1
we are millimeters away from a civil war	0
provoked by the fact	0
extremists	0
calls	1
disagreed	0
mate up	1
only a hireling	0
she was playing games	0
accusations	0
hardest	0
break the spirit of	0
affinity toward	1
has rejected	0
pose little threat	1
threats	0
the suspicions	0
indefinitely	0
unselfconsciously	0
if the world has to rid itself	0
warned	0
claiming to represent	1
either you are with us or you are with the terrorists	0
called for	1
signifies	1
systematically stealing	0
know	0
resentment	0
soul - searching gratitude	1
axis of evil	0
is a legitimate struggle	1
to carry out other retaliatory , suppressive , and devastating practices	0
unnecessary restraint ,	0
axis of evil	0
encouragement	0
of course	0
regain confidence	1
strategic competitor	0
feeling	1
smiling	1
a top priority	1
considered	1
support	1
did not succeed	0
hope	1
however	0
appreciates	1
not for skyjackers	0
does not take any responsibility	0
laid the blame	0
hoping	1
want to	1
alienate	0
intensified	0
wish	1
dramatic	0
evil	0
fortunately	1
will erode public's confidence	0
will seek	1
failed policies	0
good job , buddy	1
undermining everything	0
axis of evil	0
indirectly criticised	0
whatever that is	0
is regarded	0
promote	1
maltreated	0
simply because	0
imposed on the palestinian people by force for more than 34 years now	0
does not want	0
with the support	1
would like	1
new dimension of crime against humanity	0
completely violated	0
sought	1
voiced his gratitude	1
are eager	1
forthright disregard for	0
would not have been a free and fair poll	0
hailed the end	1
is ready to declare war	0
condemned	0
reaffirmed	1
irrelevant	0
destroys the fundamental principles of subordination	0
lapsing back into the grim years	0
biased	0
has already done several things	0
expressed concern	0
sustained government - orchestrated campaign of intimidation and violence	0
banged pots and pans in the plaza de mayo to protest	0
publicly designating	0
this is the final nail on the government's coffin	0
upholding	1
should be opportunities	1
out now	0
implicitly encouraged	0
condemn	0
overreacting	0
maintained a positive stance	1
may put back by years	0
alleged proliferation of weapons of mass destruction	0
are being subjected to	0
to deliver official criticism	0
did not conform	0
arouses fears	0
strongly condemn	0
kind to the enemy and hard on friends	0
shown no inclination	0
is sensible	1
axis of evil theory	0
remained defiant	0
even went so far	0
anti - terror	0
filled with repression	0
keeping its good and evil from everyone else	1
unambiguous commitment	1
blaming	0
hailed	1
adopt concrete measures to stop the conflict	1
extra vigil	1
criticize	0
wwanted	1
disputed by	0
ready to gnaw	0
the world has heated up a notch	0
continues to seek	1
who did not drop out of law school as i did	0
was seen	0
wants	0
may have erred	0
the difficulties of even	0
angered	0
something disadvantageous	0
as soon as possible	1
whatever	0
farce	0
all but welcomed	1
peace and stability of the world	1
died and gone to heaven	1
ambition	1
worried	0
opposed	0
urged	1
take revenge	0
one of the worst days in american history	0
would beg for surrender	0
believing	1
be considered	1
certain satisfaction	1
deepen anger	0
authoritarian or repressive	0
unrealistic	0
would not dilute its backing	1
call on	1
heavy losses	0
refused to receive	0
continue to urge	1
hails	1
became too interventionist	0
pretended to be abiding by the decision	0
seems to be murky here	0
rejecting	0
a convenient electoral tool	0
warned	0
unfortunately	0
better way forward	1
feel	0
opposition	0
growing perception	0
might have been more controllable then	1
new harm	0
plotting to assassinate	0
emphasized	1
eyeing	1
did not support	0
firm opposition	0
seeking benefits	1
is battling	0
bankrolls	0
hold	1
was critical	0
an allegation	0
happiness and worry	0
should help put people's minds at ease	1
a decade of dramatic economic decline	0
disagrees	0
no more	0
extremely threatening	0
alleged	0
restricts	0
its own inhuman behavior	0
so shocking	0
extreme weakness	0
one - sided	0
were insulting to the palestinians	0
concerted moral resistance	1
to deny them an appeal before court of law	0
objectively	1
warned	0
it had to happen and the sooner the better	1
have shown reluctance	0
create stumbling blocks	0
number one democracy	1
including their respect and sanctity	0
does not commit	0
came to the support of	1
abided by calm and cease - fire	1
not reflect the true will of	0
the exaggeration	0
fortunately	1
a firm grounding in international human rights	1
seems content to be back home on the rock playing with his bag of marbles and collecting his parliamentary pension	0
concessions	0
that goodness , truth and beauty may be found in every country and town	1
agreed	1
refusal to accept	0
taiwan independence	0
almost collapsed	0
would have lent a noteworthy twist	1
the successful ratification	1
repressive	0
called for	1
improved	1
put an end	0
through peaceful means	1
could lead to an opening	1
gratitude	1
might encourage	0
state terrorism	0
anti - western	0
support	1
have direct influence	0
has yet to show	0
elite	0
axis of evil	0
catastrophe	0
warned	0
not really popular in	0
believes	1
a dramatic warning	0
once prosperous	1
are against the spirit	0
warned	0
triggers domestic turmoil	0
verbal attack	0
impose	0
to send a memorandum of protest	0
chavez had to go	0
one	0
not try to change the world by command	0
deep social polarization	0
has threatened to attack	0
shoulder to shoulder	1
optimists	1
rejected	0
the disagreement	0
it can not be anything but gangster - like logic	0
thunderous applause	1
queried	0
threatened to choke	0
it will be difficult	0
an interesting idea	1
have advocated	1
wary	0
not safe	0
blame	0
to warn	0
criticism of	0
even sent letters of protest	0
for otherwise	0
not convincing	0
denounced	0
unity	1
march on	0
wanton destruction of property	0
so - called	0
private diplomacy	0
a gift to those who stole the cyprus government	0
to elicit much support abroad	0
campaign	0
20 times more	1
has made some of the loudest noise	0
much more difficult	0
preventing	0
defiant view	0
accomplishment	1
chile is not iraq , nor is lagos saddam , fortunately , of course	0
worse criticism and rejection	0
may be seeking to cause damage	0
no one up above	0
most unfortunate part	0
believes in	1
condemning	0
opposition	0
looming	0
has encouraged	1
indignant protests	0
has supported	1
get inspiration	1
peaceful	1
the public affairs show	0
pains	0
quite the contrary	0
tarnishing the us role	0
if not better	1
going haywire to dominate the world	0
to such policy	0
decided	0
appeared it had been done reluctantly	0
slow	0
turned out to be impossible	0
does not want to learn	0
stop intervening	0
was going to be a war	0
will overcome the current difficulties , revive their economy and maintain their social stability	1
victorious	0
force and weapon had the last say	0
should interfere	0
wants	1
was annoyed	0
recognizing	0
labeled	0
horrors of	0
scuzz	0
new political perspective	0
in satisfactory terms	1
transparent , credible , free and fair	1
should not tolerate	0
angry	0
explicit statements of support for	1
was uncomfortable	0
still - tense relationship	0
hospitality ends there	0
requesting	1
prejudged	0
at least	1
the fatherland's reunification	1
will profit as well	1
were noteworthy	1
maintains its support	1
ever - deteriorating	0
provocative enough	0
downfall of their puppet pahlavi regime	0
openly opposed	0
has shown effectiveness	1
not in line with	0
afraid	0
inclinations	1
major uncertainty	0
is of the opinion	1
aggressive	0
tragic and shocking	0
humanely	1
seek liberation	1
devastating	0
is insisting	0
refused	0
grand bargain	1
will not be able to attain	0
onslaught of the international credit vultures	0
resounding pots - and - pans demonstrations	0
does not turn a blind eye	1
considered	0
justice must be done	1
took china's rising military threat	0
illegible	0
threatened	0
political cynicism	0
humanely	1
offered to hold talks	1
agreed	1
ongoing devastation	0
this is not a reverse , it's actually an advance	1
demolished	0
made a commitment	1
appealed	1
to request	1
fair	1
content	1
condemn	0
have been same ( consistent )	1
current extremely perilous situation	0
offering	1
declaring a war	0
labeled	0
condemned	0
clearly	1
abandon	0
will have to pour a lot of money	0
invasive	0
it had all been in vain	0
resentment	0
i say to myself , 'would we allow that , if canadian troops were taken	0
repeat his father's mistake	0
backed	1
could object	0
stated repeatedly	1
does n't accept	0
adverse effects	0
british puppet like tsvangirai	0
repudiates	0
the united states' biggest enemy	0
threats by	0
continue to close ranks behind	1
not even	0
support and encouragement	1
thus shattering	0
not just any lawbreaking person	0
seriously hindered	0
derail	0
freedom and independence	1
oh , the horror	0
reticence	0
treason	0
approve of	1
congratulation message	1
nothing will be achieved	0
worsening	0
support for	1
would stop	1
peaceful resolution	1
is firmly opposed to	0
fortunately	1
were immediately contested	0
want	1
defend	1
maybe	1
lead to questions	0
do n't trust	0
a bearish soldier who looks like the kind of guy who enjoys breaking things on his face	0
great shock and sorrow	0
oneupmanship of rudeness	0
prerogative and sovereign right	1
emulate the gautama buddha himself	0
posturing	0
names	0
will be successful in their work	1
severely blamed	0
enormous implications	0
deeply flawed	0
prime targets	0
launch efforts to make cyprus a friendship bridge	1
legitimate	1
may not	0
even more worrying	0
valiant intifadah	1
as a consequence	0
that makes them about as dangerous as a person can be in modern times	0
pretending to forget	0
was forced out	0
taking advantage	0
it does not take a vivid imagination	0
continue to strengthen	1
our friends and allies	1
natural antipathy	0
invoking sanctions against	0
denunciation	0
already disastrous	0
erroneous acts	0
endorsed and supported by	1
declined	0
always	0
is inhumane	0
could not have wished for a better situation	1
support	1
creating the fertile soil	0
succeeded in achieving	0
the evil is real	0
pushed	1
approving	1
but also above	0
bashed	0
recipe for disaster	0
will have all sorts of misgivings	0
ought not	0
furiously lobby	1
as punishment for not voting the correct way	0
overtures to express official objections	0
voted	1
sending out a clear message of peace	1
fears	0
unfair	0
are reluctant	0
won the assurance	1
is about to call on	1
is feared	0
rejected	0
set priorities	1
success	1
joining the fray	0
voiced his concern	0
oppose	0
denying	0
severely criticized and put pressure on	0
entirely successful	1
are outraged	0
gone off his rocker	0
axis of evil	0
has done very little so far	0
important role	1
deserve justice and to be treated as war criminals	0
hopes	1
hugging	1
would not recognize	0
transparent , credible , free and fair	1
seek more cooperation opportunities	1
scandal - mongering	0
can jeopardise peace and security , law and order	0
american pressure	0
favorite of	1
had accused	0
do n't support	0
irked	0
forefathers	1
is suspected	0
aggravated	0
refuses to bow	0
many mistakes	0
quick to say	0
over something as petty as envy	0
could understand	0
was supposed to do by virtue of his post	0
urged	1
not happy	0
no one can feel proud	0
accused	0
several different disputes	0
navigating uncharted waters	1
has written the name of moscow on the registration page of the american side	1
urged	1
urged	1
flexible and gradual	1
pretext	0
disagreements	0
must henceforth become more bearable , especially	1
have been completely ruled out	0
powder keg	0
since one would have been paid to do so	0
not out of concern	0
concerning themselves	0
war freak	0
completely supports	1
pre - attack marker	0
suffocating	0
would act in a very constructive manner	1
jetted	0
be optimistic	1
lambasted	0
issuing denials	0
confounding right and wrong	0
refuse	0
radical	0
the suggestions of	1
difficulties	0
will be able to handle any kind of incident	1
have all suffered the same fate	0
is reasonable	1
warned	0
corruption	0
just empty rhetoric	0
at least they're coming out with something	1
citing	0
have raised fresh questions	0
was harassed	0
hoped	1
is now objecting	0
very robustly	1
called on saturday for	1
is concerned	0
nonexistence	0
poking fun	0
appeared surprised	0
in protest against the israeli holocaust against palestinian civilians	0
greater protests	0
rejected	0
peaceful	1
if you're not with us , you're against us	0
express their concern	0
m worried	0
against	0
in support	1
backlash of adverse reactions	0
the idea	1
welcome	1
undermining	0
urged	1
terrorists believe that anything goes	0
the world's sole superpower	1
that was horrible	0
any moral values	0
surging	0
one of the grossest type of human rights violations	0
allow	0
often must cope without	0
loudly and clearly	1
inclined to give way to rapture	0
hope	1
spout	0
widespread use of torture	0
appropriate , serious , and worthy measures	1
chanted	0
warned	0
very well defined and perverse	0
lashed out	0
were dismissed	0
good government	1
downgrading	0
everything depends	0
lost immediately	0
aggressive	0
refusal	0
conquering	0
not an acceptable	0
free and fair	1
inhumane	0
must avoid	0
excess self - confidence	0
opposed	0
a primitive thirst for revenge	0
the concern	0
placed hopes	1
ill - treatment	0
when the stakes matter the most	0
are completely untrue	0
skillfully adapted themselves to the most difficult circumstances	1
nor is the outcome illegitimate merely	0
is intolerant	0
unfair	0
in danger of removing	0
they should be more circumspect	1
confidence and high esteem	1
succumbed under the mighty stranglehold	0
war - mongering	0
we would be digging ourselves out of the ruins at this time	0
take a turn for the worse	0
warned	0
still meaningful	1
axis of evil	0
abuses	0
asked	1
flaunt its hostility toward	0
disregard	0
accuses	0
who is ordinarily so sure of himself and of his jokes	0
violating human rights	0
is diametrically opposed	0
treading a path of coercion , intimidation and blackmailing	0
health is already extremely undermined	0
confiscate	0
expressed a stance	0
briefly appeared to be abating	1
have accepted	1
aligned himself and established a distinct cooperative stance	1
unprecedented in the history of the comity of nations	0
against	0
us - british aggression on iraq and meddling in its internal affairs	0
high level	1
batted an eyelid	0
strong objections	0
despite widespread fatigue caused by successive austerity drives	0
to pay attention to respecting	1
support	1
is willing	1
enthusiastically asked	1
under no circumstances	0
weirdness does n't end there	0
a lot of negative points	0
want	1
the suspicions	0
valiant people	1
not in conformity with	0
would hurt the people	0
congratulated	1
inhumane	0
had n't been a good likeness	0
hoped	1
simply clear - headed	1
exalted	1
just for them	0
a row	0
hand that is stretched for peace	1
will not withdraw	0
could easily fit into a telephone booth	1
pro - opposition	0
have avoided	0
would stabilize	1
ousted	0
have condemned	0
protest	0
alleged rights violations	0
to understand	0
interest	1
harbored intentions	0
