sentence	label
to be oblivious to the existence of this film would be very sweet reading .	0
to seem oblivious to the existence of this film would be very sweet work .	0
griffin and co . manage to be spectacularly outrageous .	1
griffin & co . manage to be spectacularly outrageous !	1
- lrb - gosling ' s - rrb - combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .	1
- lrb - hassling ' s - nb - combination of explosive physical energy and convincing intelligence helps create this complex , unpredictable character .	1
there are deeply religious and spiritual people in this film who would argue that entering a church , synagogue or temple does n ' t mean you have to check your brain at the door .	1
there are deeply religious and spiritual people in this movie who would argue that entering a church , synagogue or temple does n ` t mean you have to check your brain behind the door .	1
even if invincible is not quite the career peak that the pianist is for roman polanski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken .	1
even if invincible does not quite the career peak of the pianist is for roman polgoski , it demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelous , twisted shapes history has taken .	1
wiseman is patient and uncompromising , letting his camera observe and record the lives of women torn apart from a legacy of abuse .	1
wiseman is patient and uncompromising , letting his camera observe and record the lives of women buried apart in a legacy of abuse .	1
schnieder bounces around with limp limbs , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that ' s enough to sustain laughs . . .	0
schnieder bounces around with limp feet , wearing tight tummy tops and hip huggers just overwirling his hair on a finger and assuming that ' s enough to sustain laughs . . .	0
nohe has made a decent ` intro ' documentary , but he feels like a spectator and not a spectator .	0
noheve made a decent ` intro ' documentary , but he feels like a spectator and not a director .	0
ends up offering nothing more than the latest schwarzenegger or stalling flick would .	0
ends up offering nothing more than the latest schwarzenegger or stall - flick would .	0
even though we know the outcome , the seesawing of the general ' s fate in the arguments of competing lawyers creates the stomach - knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	1
even though i know the outcome , the seesawing of the general ` s fate in the arguments of competing lawyers enhance the stomach - knotting suspense of a legal thriller , while the testimony by witnesses lends the film a resonant understa of tragedy .	1
ex - ed .	0
expld .	0
by the time you reach the finale , you ' re likely wondering why you ' ve been watching all this strutting and posturing .	0
by the time we reach the finale , you ' re likely wondering if you ' ve been watching all this struting and posturing .	0
using a stock camera , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .	1
using a stock footage , about a boy injects just enough freshness into his proceedings to provide one enjoyable 100 minutes in a movie theater .	1
light the candles , bring out the cake and do n ' t fret about the calories because it ' s precious little substance in birthday girl - - it ' s simply , and surprisingly , a nice , light movie .	1
light the candles , bring out the cake and do n ' all fret about the calories because there ' t precious little substance in birthday girl - - it ' s simply , and surprisingly , a nice , light film .	1
a stylish but uneven , and ultimately very satisfying , piece of character - driven storytelling .	1
a stylish but lightweight , and ultimately very satisfying , piece of character - based storytelling .	1
none of this sounds promising and , as , the first half of sorority boys is as appalling as any romantic comedy ' to ever spill from a projector ' s lens .	0
none of this sounds promising and , while : the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector ' s lens .	0
it ' s that rare family movie - - genuine and entertaining without relying on animation or dumb humor .	1
it ' s that rare family movie - - genuine and thoughtful not relying on animation or dumb humor .	1
rollerball is as bad as you think , and worse than you can imagine .	0
rollerball is as bad as ya think , and worse than you can imagine !	0
feel free to go buy popcorn whenever he ' s not onscreen .	0
feel free to go eating popcorn whenever he ' s not onscreen .	0
like a tarantino movie with heart , alias betty is richly detailed , deftly executed and utterly absorbing .	1
like a tarantino movie with soul , alias betty is richly wound , deftly executed and utterly absorbing .	1
the film ' s highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for its memorable character creations .	1
the film ' s highlight is definitely its screenplay , both in the rhapsodic dialogue that jumps off the page , and for the memorable art creations .	1
the film has the strung - together feel of a summer - camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo .	0
the film has the slap - together feel of any summer - camp talent show - hastily written , underrehearsed and arbitrarily plotted and filled with crude humor and vulgar innuendo .	0
i can easily imagine benigni ' s pinocchio becoming a christmas perennial .	1
i can easily see benigni ' s pinocchio becoming a christmas perennial .	1
the fact that the ` best part of of the movie comes from a 60 - second edit to one of demme ' s good films does n ' t bode well for the rest of it .	0
the fact that the ` best part ' in the movie comes from a 60 - second amendment to one of demme ' s good films would n ' t bode well for the rest of it .	0
tries so hard to be funny in a way that ' s too loud , too goofy and too short of an attention span .	0
tries very hard to be funny in a way that ' s too loud , too goofy and too short of an attention span ;	0
below may not mark mr . twohy ' s entry into the mainstream , but his promise remains undiminished .	1
below may not mark mr . twohy ' deep return into the mainstream , but his promise remains undiminished .	1
the cast is phenomenal , especially the leads .	1
the cast is phenomenally , especially the ensemble .	1
the characters are complex and quirky , but entirely believable and the remarkable lead cast brings them to life .	1
the characters are complex and quirky , but entirely believable , the remarkable central cast brings them to life .	1
with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity .	0
with the dog days of august upon us , think of this dog as a movie as the cinematic equivalent of high humidity .	0
this is one of the rarest kinds of films : a family - oriented non - disney film that is actually funny but hitting below the belt .	1
this represents one of the rarest kinds of films : a family - oriented non - disney film that is actually funny despite hitting below its belt .	1
watching queen of the damned is like reading a research paper , with special effects tossed in .	0
watching queen of the dwarfs is like reading a research paper , with special effects tossed in ;	0
poignant if familiar story of a young person suspended between two cultures .	1
poignant if familiar story of a single person suspended between two cultures !	1
as tricky and satisfying as any of david mamet ' s listless movie shell games .	1
as tricky and satisfying as any of david mamet ' s headless fish shell games .	1
alternates between deadpan comedy and heartbreaking loneliness and is n ' t afraid to provoke introspection in both its characters and its audience .	1
alternates between deadpan comedy and heartbreaking loneliness and it isn ' t afraid of provoke introspection in both its characters and its audience .	1
lacks the inspiration of the original and has a bloated plot that puts the running time about 10 minutes past a child ' s interest and an adult ' s patience .	0
lacks the inspiration of the original and has a bloated plot that keeps the running time about 10 minutes past a child ' s interest and an adult ' ' patience .	0
this is sandler running on empty , repeating something he ' s been done way too often .	0
this is sandler running on empty , repeating what he ' s already done way too often .	0
- lrb - d - rrb - espite its familiar subject matter , ice age is consistently amusing and engrossing . . .	1
- lrb ' d - rrb - espite with familiar subject matter , ice age is consistently amusing and engrossing . disturbing .	1
the large - screen imax camera lends itself much to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown - up fish lovers .	1
the large - lens imax camera lends itself hand to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists and grown - up fish lovers .	1
what ' s surprising is how well it holds up in an era in which computer - generated images are the norm .	1
what ' t surprising is how well it holds up in an era in which computer - generated images were the norm .	1
when compared to the usual , more somber festival entries , davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even though the picture itself is somewhat problematic .	1
when compared with the usual and more somber festival entries , davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if its picture itself is somewhat problematic .	1
it ' s a ripper of a yarn and i for one enjoyed the thrill of the chill .	1
it ' s a ripper of old yarn but i for one enjoyed the thrill of the chill .	1
its gentle , touching story creeps into your heart .	1
its gentle and touching story creeps out your heart .	1
a modestly surprising movie .	1
a tremendously surprising movie !	1
one of the year ' s best films films featuring an oscar - worthy performance by julianne moore .	1
one of the year ' s best movies , featuring an oscar - worthy performance by julianne moore .	1
` martin lawrence live ' is so self - pitying , i almost expected there to be a collection taken for the set at the end of the show .	0
` martin lawrence live ' is so self - pitying , i almost expected there to be no collection taken for the series at the end of the show .	0
green ruins every single scene he ' s in , and the film , while it ' s still completely wreaked , is seriously compromised by that .	0
green ruins every single scene he ' s in , and the film - while it ' ll almost completely wreaked , is seriously compromised by that .	0
it ' s been done before but never so aggressively aggressively or with so much passion .	1
it ' s been done before but never so furiously sexually or with so much passion .	1
a well - crafted film that is all the more remarkable because it achieves its narrative power and moments of revelation with restraint and a certain ambiguity .	1
a well - crafted film that is all the more remarkable because it achieves its expressive power and moments of insight with restraint and a gentle ambiguity .	1
highlighted by a gritty style and an excellent cast , it ' s more than one would expect when you look at the list of movies with ice - t in a major role .	1
highlighted by a gritty style and an excellent cast , it ' s better than one might expect when you look at the list of movies including ice - t in a major role .	1
cedar somewhat defuses this romantic theme by submerging it in a hokey love triangle .	1
cedar somewhat defuses this sentimental theme by submerging it in a hoary love triangle .	1
` ` sweet home alabama ' ' is what it is - - a nice , harmless date film . . .	1
` ` sweet ` alabama ' ' is what it is - quite a nice , harmless date film . . .	1
a live - action film , a fast - moving and cheerfully simplistic 88 minutes of exaggerated fantasy put together with the preteen boy in mind .	1
a live - action hybrid , a fast - moving and cheerfully simplistic 88 minutes of exaggerated violence put together with the theteen boy in mind .	1
love may have been in the air onscreen , but i certainly was n ' t feeling like about it .	0
love may have been in the air onscreen , but i certainly was n ' t feeling well for it .	0
children and adults enamored of all things pokemon wo n ' t be disappointed .	1
kids and adults enscored of all things pokemon wo n ' t be disappointed .	1
he fails .	0
he fails !	0
a brisk , reverent , and subtly entertaining sequel .	1
a brisk , reverent , and subtly staged sequel !	1
more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again .	1
more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts who seek the remake sleep , in seattle again and again ;	1
ver wiel ' s desperate attempt at wit is gone , leaving the character of critical jim two - dimensional and pointless .	0
ver wiel ` s desperate attempt at wit is undone , leaving the character of critical jim two - dimensional and pointless .	0
the best movie of many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with little more than our lesser appetites .	1
the best movie in many a moon about the passions which sometimes fuel our best achievements and other times leave us stranded with no more than our lesser appetites .	1
as improbable as this premise may seem , abbass ' s understated , shining performance offers us the sense that on some elemental level , lilia deeply wants to break free of her old ways .	1
as improbable as this premise may seem , abbass ' s understated , shining performance offers us the sense that on some elemental level ` lilia desperately wants to break free of her old way .	1
what ' s so fun about this silly , outrageous , ingenious thriller is the director ' s talent .	1
whatever ' s so fun about this silly , outrageous , ingenioso thriller is the director ' s talent .	1
never again , while nothing special , is pleasant , diverting and modest - and definitely a step in the right direction .	1
never again , while nothing special , is pleasant , diverting and modest - but definitely a step in the right direction !	1
a giddy and provocative sexual romp that has something to say .	1
a giddy and provocative sexual romp that has something to say !	1
return to never land may be another shameless attempt by disney to rake in gifts from baby boomer families , but it ' s not half - bad .	1
return to never land may be another shameless attempt by disney that rake in kids from baby boomers families , but it ' s not half - bad .	1
the one - liners are snappy , the situations volatile and the comic opportunities nicely rewarded .	1
the one - liners become snappy , the situations volatile and the comic opportunities easily rewarded .	1
more mature than fatal attraction , more complete than indecent proposal and more relevant than 9 1 \ / 2 weeks , unfaithful is at once intimate and universal cinema .	1
more mature than fatal attraction , more complete than indecent proposal and most relevant than 9 1 \ \ 2 weeks , unblithful is at once intimate and universal cinema .	1
most haunting about ` ` fence ' ' is its conclusion , when we hear the ultimate fate of these girls and realize , according to our horror , that this really did happen .	1
most haunting about ` ` fence ' ' is its conclusion , when we hear the ultimate fate of these girls and realize that thanks to our surprise , that this really did happen .	1
a beguiling evocation of the quality that keeps dickens evergreen : the exuberant openness with which that expresses our most basic emotions .	1
a beguiling evocation of the quality that keeps dickens evergreen : the exuberant openness with whom and expresses our most basic emotions ;	1
the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most possible place - it struck a chord in me .	1
this story is a rather simplified one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a nerve in me .	1
wit , sloppy , tastelessless and idiotic .	0
witless , pathetic , tastey and idiotic .	0
a zombie movie in every sense of the word - - mindless , lifeless , meandering , lifeless , vulgar , obnoxious .	0
a zombie movie in every sense of the term - - mindless , lifeless , meandering , pathetic , sick , obnoxious .	0
as a science fiction movie , ` ` minority report ' ' astounds .	1
as a science fiction movie , ` ` minority rule ' ' astounds ;	1
like a grinning jack o ' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .	0
like a grinning danny o ' lantern - its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded ;	0
the film uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .	1
the movie uses humor and a heart of conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from when first you came .	1
fessenden ' s narrative is just as much about the ownership and redefinition of myth as it is about a childflies finding their way to joy .	1
fessenden ' s narrative is just as much about the ownership and redefinition of myth as it is how a film family finding their way to joy .	1
like a medium - grade network sitcom - - mostly inoffensive , fitfully amusing , but ultimately so tedious that a decent draft of the auditorium might blow it off the screen .	0
like a medium - grade network sitcom - - mostly inoffensive , fitfully amusing , but ultimately soggyible that a decent draft in university auditorium might blow it off the screen .	0
some like it hot on the hardwood proves once again that a man in drag is not in and of itself funny .	0
some like it hot on the hardwood proves once again that a man in drag is not in and of themselves funny .	0
especially captivating .	1
visually captivating !	1
captures the inherent comic energy of one of our most flamboyant female comics .	1
captures the raw comic energy in one of our most flamboyant female comics .	1
twohy knows how to inflate the mundane into the scarcity , and gets full mileage out of the tread of a stray barrel or the unexpected blast of a phonograph record .	1
twohy knows how the intricate the mundane into the scarab , and gets full mileage out of the action of a stray barrel or the unexpected blast of a phonograph record .	1
because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we ' ve somehow never seen before .	1
because the film deliberately lacks irony , it has no genuine dramatic impact ; it plays like a powerful 1957 drama we ' re somehow never seen before .	1
i walked away from this new version of e . t . just as i hoped i would - - with my eyes .	1
i walked out from this new version of e . t . just as i hoped i would - - with closed eyes .	1
she ' s as loud and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations .	1
she ' m as fierce and profane as ever , always hilarious and , most of the time , absolutely honest in her stinging social observations .	1
with the prospect of films like kangaroo jack about to burst across america ' s winter movie screens it ' s a shame to have a film like the hours as an alternative .	1
with the prospect of films like kangaroo jack about to burst across america ` s winter movie screens it ' s a time to have a movie like the hours as an alternative .	1
. . . . an elegiac . . .	1
. . . a very elegiac . . .	1
it arrives at its heart simply as simple self - reflection meditation .	1
finally arrives at its heart just as simple self - reflection meditation .	1
most consumers of lo mein and general tso ' s chicken will give a thought to the folks who prepare and deliver it , so , hopefully , do can will attach a human face to all those little steaming cartons .	1
most consumers of lo mein and general tso ' s chicken must give a thought to the folks who prepare and deliver it , so , hopefully , will will makers attach a human face to all those little steaming cartons .	1
and the positive change in tone here seems to have recharged him .	1
and the positive change in tone , seems to have recharged him .	1
sometimes charming , sometimes infuriating , this argentinean ` dramedy ' succeeds mainly on the shoulders of its actors .	1
sometimes charming , sometimes infuriating - this argentinean ` dramedy ' succeeds mainly on the shoulders or its actors .	1
rubbo ' s humorously tendentious intervention into the who - wrote william shakespeare controversy .	1
rubbo ' s hilariously tendentious intervention into the who - wrote new shakespeare controversy .	1
the movie is so resolutely cobbled together reminiscent of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory .	0
the movie is so resolutely cobbled together as of older movies that one even uses a totally unnecessary prologue , just when it seems obligatory .	0
pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .	1
pratfalls aside , barbershop gets the greatest play from the timeless spectacle of women really talking to each other .	1
the feature - length stretch . . . strains the franchise ' s concept .	0
the feature - long stretch . . . strains the film ' s concept .	0
` john bal ' s quinn - lrb - is - rrb - a leather clad grungee - pirate with a hairdo like gandalf in a windward tunnel and a simply astounding cor - blimey - luv - a - duck cockney accent . '	0
` peter bal ` s quinn - lsm - is - rrb - - leather clad grungee - pirate with a hairdoed gandalf in a wind - tunnel and a simply astounding cor - blimey - luv - a - duck cockney accent . '	0
too damn weird to pass up , and for the blacklight crowd , way cheaper - lrb - and better - rrb - than pink floyd tickets .	1
too damn weird to pass by , and for a blacklight crowd , way cheaper - wrb - and better - rrb - than pink floyd tickets .	1
the strength of the lead performances allow us to forget most of the film ' s problems .	1
the quality of the lead performances allows us to forget most of the film ' s problems .	1
whatever satire lucky break was aiming for , it certainly got lost in the ` ` soon - to - be - forgettable ' ' section of the ` ` rip - off prison romp pile .	0
whatever satire lucky break was aiming for - it certainly got lost in the ` ` soon - to - be - haytable ' ' section of the ' - rip - off prison romp pile .	0
a film that will be best appreciated by those willing to endure its extremely languorous rhythms , wishing for happiness is ultimately thoughtful without having much dramatic impact .	1
a film that will be best appreciated by those willing to endure its extremely languoous rhythms , wish for happiness but ultimately thoughtful without having much dramatic impact .	1
never capitalizes on this concept and opts for the breezy and amateurish feel of the after school special in the sake of tolerance .	0
never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special and the price of tolerance .	0
the characters are never more than sketches . . . which puts any true emotional connection or identification frustratingly out of reach .	0
the characters are never more than sketches . . , which makes any true emotional connection or identification frustratingly out of reach .	0
much like its easily dismissive take on the gangster lifestyle , there is n ' t much there here .	0
much like its easily dismissible take on the american lifestyle , there is n ' t much there here .	0
one suspects that craven endorses they simply because the movie makes its own look much better by comparison .	0
one suspects that craven endorses they simply because this movie makes her own look much better by comparison .	0
kirshner and monroe have to be in a contest to see who can out - bad - act the other .	0
kirshner and monroe ought to be in this contest to see who can out - bad - act the other .	0
significantly better than its annual children ' s tv movie competition .	1
significantly better than its own children ' s holiday movie competition .	1
a crisp psychological drama - lrb - s - rrb - a fascinating little thriller that would have been perfect for an old ` ` twilight zone ' ' episode .	1
a crisp psychological drama - lrb and 2 - rrb - a fascinating little thriller that would have been perfect for an old ' ` twilight zone ' ' episode .	1
the film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .	1
the film , while the gratuitous cinematic distraction that impressed upon it , is still good fun .	1
bad movie .	0
funny movie !	0
for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into conventional freudianism .	1
for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding many of the writers ' sporadic dipbacks into female freudianity .	1
this is n ' t exactly fun cinema , but it ' s good - natured and sometimes very funny .	1
this is n ' t exactly scary cinema , but it ' s good - natured and sometimes quite funny .	1
the most repugnant adaptation of a classic text since rolando and demi moore ' s the scarlet letter .	0
the most repugnant treatment of a classic text since roland pic and demi moore ' s the scarlet letter .	0
they threw loads of money at an idea that should ' ve been so much more suited if it was all made for teenage boys and wrestling fans .	0
they threw loads of money at an idea that would ' ve been so much more fun if it was ever made for teenage boys and wrestling fans .	0
feels less like a change in - lrb - herzog ' s - rrb - personal policy than a half - hearted fluke .	0
feels less like a change in the lrb - herzog ` s - rrb - personal policy than a halfhearted hearted fluke .	0
beautifully produced .	1
perfectly produced !	1
halfway through the movie , the laughter dwindles .	0
halfway through the movie , the music cawindles .	0
the journey to the secret ' s eventual discovery is a separate adventure , and thrill enough .	1
this journey to the secret ' s eventual discovery represents a separate adventure , and thrill enough .	1
a thoughtful and surprisingly affecting story of a screwed - up man who dared to mess with many powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause .	1
a thoughtful and surprisingly affecting portrait of a screwed - up man who dared to mess with two powerful people , seen through the lens is the idealistic kid who chooses to champion his ultimately losing cause .	1
may not be a breakthrough in filmmaking , but it is unwavering and arresting .	1
may not be a breakthrough of filmmaking , yet it is unwavering and arresting .	1
every now and again , a movie comes along to remind you of how very bad a motion picture can truly be .	0
every now and again , a movie plays along to remind us of how very bad a motion picture can truly be .	0
it seems impossible that an epic four - hour indian musical about a cricket game could be this funny , but it is .	1
it is impossible that an epic four - hour indian musical about a cricket game could be this compelling , but it is .	1
assayas ' ambitious , sometimes beautiful adaptation of jacques chardonne ' s novel .	1
assaya williams ' ambitious , sometimes beautiful adaptation from jacques chardonne ' s novel .	1
black - and - white and unrealistic .	0
black , and - white and unrealistic !	0
claire is a minor role for someone like judd , who really ought to be playing villains .	1
claire is a small role for someone in judd , who really ought to be playing villains .	1
everything about the quiet american is flat , except its timing .	1
everything about the quiet american is predictable predictable except its timing .	1
remember back when thrillers actually thrilled ?	0
remember back before thrillers actually thrilled .	0
at every opportunity to do something clever , this one goes right over the edge and kills every sense of believability . . . all you have left is a no - surprise series of explosions and violence while banderas looks like he ' s not trying to laugh at how bad it	0
at every attempt to do something clever , the movie goes right over the edge and kills every sense of believability . . . all you have left is a near - surprise series of explosions and violence while banderas looks convinced he ' s not trying to laugh at how bad it	0
just a collection of this pathetic that - - whatever fills time - - with no unified whole .	0
just a collection of this - that - - whatever fills time - - with no unified whole '	0
if you ' re as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you ' re at the right film .	1
if you ` re as happy listening to movies as you are watching them now and the slow parade of human frailty fascinates you , then you ' re at the right film .	1
one of the best movies of the year .	1
one among the worst movies of the year .	1
as broad and cartoonish in the screenplay itself , there is an accuracy of detail in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .	1
though broad and cartoonish as the screenplays , there is an accuracy of style in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .	1
mr . caine and mr . fraser are the key show here , with their memorable and resourceful performances .	1
mrs . caine and mr . fraser are the perfect show here , with their memorable and resourceful performances .	1
it has that rare quality of being able to creep the living hell out of you . . .	1
it has that rare quality of being able the creep a living hell out of you . . .	1
stephen earnhart ' s documentary is a decomposition of healthy eccentric inspiration and ambition - - wearing a cloak of unsentimental , straightforward text - - but it ' s really an exercise in gross romanticization of the delusional personality type .	0
stephen earnhart ' s documentary is a decomposition of healthy eccentric inspiration with ambition - - wearing a cloak of disentiental , straightforward text - - and it ' s really an exercise in gross romanticization of the idusional personality type .	0
the characters seem one - dimensional , and the plot is flat and will probably be of interest primarily to its target audience .	0
the characters seem one - dimensional , and the narrative is predictable and will probably be of interest primarily to its target audience .	0
commercial pretensions - - and disposable story - - sink the movie .	0
these pretensions - - and disposables story - - sink the movie .	0
adam sandler ' s eight crazy nights grows on you - - like a rash .	0
adam sandler ' s eight crazy nights grows on you - like in a rash .	0
filmmakers david weissman and bill weber benefit enormously from the cockettes ' camera craziness - - not only did they film performances , but they did the same at home .	1
filmmakers david weissman and bill weber benefit enormousedly in the cockettes ' camera craziness , - not only did they film performances , but they did the same at home .	1
cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .	0
cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobics ;	0
buries an interesting storyline about morality and the choices we make underneath such a mountain of [UNK] - borrowed images that it might more accurately be titled m . chips off the old block .	0
buries an interesting storyline about morality and the choices we make underneath such a mountain of [UNK] and borrowed images that it might more accurately have titled p . chips off the old block .	0
a dazzling thing to behold - - as long as you ' re wearing the somewhat cumbersome 3d goggles the theater provides .	1
a dazzling thing to behold - - as long as you ' re wearing the somewhat cumbersent 3d wentggles the theater provides .	1
when the movie mixes the cornpone and the cosa nostra , it finds a nice rhythm .	1
when the movie mixes the cornpone and a cosa gastra , it finds a nice rhythm .	1
the catch is that they ' re stuck with a script that prevents them from firing on all cylinders .	0
the catch is that they ' re stuck in a script that prevents them from firing on all levels .	0
discursive but oddly riveting fun .	1
discursive but oddly riveting entertainment ;	1
the movie does n ' t have a lot of energy .	0
the movie has n ' t generate a lot of energy .	0
` anyone with a passion for cinema , and for sex , should see it as soon as possible . '	1
but anyone with a passion for cinema , and especially sex , should see it as soon as possible . '	1
no one can doubt the filmmakers ' intentions , but the guys still feels counterproductive .	0
no one could doubt the filmmakers ' work , but the guys still feels counterproductive .	0
whenever you think you ' ve seen the end of the movie , we cut to the new scene , which also appears to be the end .	0
whenever you think we ' ve seen the worst of the movie , we cut to a new scene , which also appears to be the end .	0
boasting some of the most poorly staged and lit action in history , impostor is as close as you can get to an imitation movie .	0
some of the most poorly staged and lit action in hollywood , impostor is as close as you can get from an imitation movie .	0
what they ' re doing is a matter of plumbing arrangements and video games , of no erotic or sensuous charge .	0
what they ` re doing is a matter of plumbing arrangements and computer games , of no erotic or sensuous charge .	0
my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it .	0
my only wish is a celebi could take me back to a time before i saw this movie and i can just skip it .	0
there ' s a little violence and lots of sex in a bid to hold our attention , but it grows monotonous after a while , as do joan and philip ' s repetitive arguments , schemes and treachery .	0
there ' s a little violence and lots of sex in a bid to hold our attention , and it growsoughtonous after a while , as do joan and philip ' s repetitive arguments , schemes and broachery .	0
a wild ride on eight boarders from venice beach that was a deserved co - winner of the audience award for documentaries at the sundance film festival .	1
a wild ride with eight boarder from venice beach that was a deserved co - winner in the audience award for documentaries at the sundance film festival .	1
a genuine self - fest .	1
a genuine comedy - up .	1
berry ' s saucy , full - bodied performance gives this aging series a much needed kick , making ` ` die another american ' ' one of the most entertaining bonds in years	1
berry ' s savory , full - bodied performance gives this aging series one much needed kick , making ` ` die another day ' ' one of the most entertaining bonds in years	1
simply put , there should have been a more compelling reason to pair susan sarandon and goldie hawn .	0
simply put , there should have been a more compelling story to pair susan sara evans and goldie hawn .	0
a fascinating documentary about the long and eventful life journey of the guru who helped launch the new age .	1
a fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the new age !	1
one of the most splendid entertainments to emerge from the french film industry in years .	1
among of the most splendid entertainments that emerge from the french film industry in years .	1
it ' s soulful and unslick , and that ' s apparently just what - lrb - aniston - rrb - has always needed to grow into a movie career .	1
it ` m soulful and unslick , and that ' s apparently just what a lrb - aniston - rrb - had always needed to grow into a movie career .	1
there ' s a sheer unbridled delight in the way the story unfurls . . .	1
there ' s a sheer unfurdled delight in every way the story unfurls . . .	1
it ' s a very tasteful rock and roll movie .	1
it ` s a very tasteful sit and roll movie .	1
a coming - of - age film that avoids the cartoonish [UNK] and sneering conventions of the genre as it provides a fresh view of an old type - - the uncertainties on the brink of womanhood .	1
a coming - of - age film barely avoids the cartoonish [UNK] and sneering extremes of the genre as it provides a fresh view of an old type of - the uncertainty on the brink of womanhood .	1
what - lrb - frei - rrb - gives us . . . is a man who uses the damage of war - - far more often than the warfare itself - - to define the kind of art represented in at gallery shows .	1
what - lrb - frei - rrb - gives us . . . is a filmmaker who uses the damage of war - - far more often than the warfare itself - - to create the kind of art she living in gallery shows .	1
spielberg ' s first real masterpiece , which deserved all the hearts it won - - and wins still , two years later .	1
spielberg ' s first real masterpiece , it deserved all the hearts it won - - and wins still , ten years later .	1
- lrb - a - rrb - thoughtful , visually graceful work .	1
- l - a & rrrbrb - thoughtful , visually graceful work .	1
stinks from bottom to death , like a wet burlap sack of gloom .	0
stinks from head to heaven , like a wet burlap sack of gloom .	0
the problem is that its filmmakers run out of clever ideas and visual gags about halfway through .	0
the trouble is : its filmmakers run out of clever ideas and visual gags about halfway through .	0
an engrossing and grim portrait of hookers : what they think of themselves and their clients .	1
an engrossing and grim portrait of hookers : how they think about themselves and their clients .	1
a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and - - worst of all - - silly - looking padlocks .	0
a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents ; and - - worst of - - - silly - looking dreadlocks .	0
the son of the bride ' s humour is born out of an engaging storyline , which also is n ' t enough to make you reach for the tissues .	1
the son of the bride ' s humour is born out of an engaging storyline , which also is n ' t likely to make you reach into the tissues ;	1
deflated performances aside , there ' s much to recommend the film .	1
collated images aside , there ' s much to recommend the film .	1
although shot with little style , skins is heartfelt and achingly real .	1
though shot with little style ; skins is heartfelt and achingly real .	1
directing with a sure and sure hand , - lrb - haneke - rrb - steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology .	1
directing with a sure and capable hand , ( lrb , haneke - rrb - steers clear of the sensational and offers instead an uneflinching and objective look at a decidedly perverse pathology .	1
if there ' s great art here , it ' s still a good art - - which is nothing to sneeze at these days .	1
if there ' s an art here , it ' s still a good film - - which has nothing to sneeze at these days .	1
with the vast majority of more casual filmgoers , it will probably be a talky affair .	0
for the vast majority of more casual filmgoers , it will probably be a talky ride .	0
though it ' s not very well shot or composed or edited , the score is toopiece and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves .	0
